Date,global radiation [Mj/qm],max temp [°C],min temp [°C],precipitation [mm],sunshine duration [h],rel hum [%],wind speed [m/s],mean temp [°C],dew point [°C],Kesselverdunstung [mm],vapour saturation deficit [%],snow height [mm],par [mol/qm*d],temp soil at 2cm [°C],temp soil at 5cm [°C],temp soil at 10cm [°C],temp soil at 20cm [°C],temp soil at 50cm [°C]
1992-07-01,23.98,24.2,13.5,6.1,99.9,72.9,1.7,18.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-02,17.51,21.7,13.2,1.5,99.9,87.7,1.2,17.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-03,22.39,25.3,13.4,1.6,99.9,79.6,0.9,19.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-04,10.54,18.8,10.7,3.6,99.9,94.6,1.7,14.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-05,11.65,16.5,10.7,5.7,99.9,94.1,0.8,13.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-06,17.12,19.3,11.4,0.5,99.9,86.2,1.2,15.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-07,8.86,17,10.7,0.5,99.9,93.9,1.6,13.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-08,21.64,21.4,11.8,0.5,99.9,83.4,1.6,16.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-09,28.04,25.2,10.9,0.5,99.9,76.4,1.8,18.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-10,11.64,19.4,13,17,99.9,91.2,1.3,16.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-11,4.96,14.3,12,16.7,99.9,98.9,1.7,13.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-12,19.34,18.5,10.5,0.5,99.9,88.4,2.4,14.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-13,21.4,20.6,11.6,0,99.9,78.4,1.6,16.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-14,19.68,21.8,13.6,0,99.9,75.3,2.1,17.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-15,14.88,19.9,13.4,1.5,99.9,89.5,1.8,16.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-16,17.88,23.2,13.2,0,99.9,81.3,0.7,18.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-17,27.41,28.2,13,0,99.9,74.9,1.3,20.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-18,13.66,22,14.7,0,99.9,77.6,1.7,18.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-19,28.71,27.3,12.7,0,99.9,62.2,1.1,20,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-20,29.02,31.1,13.9,0,99.9,61.9,1.6,22.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-21,27.16,33.3,15,20.8,99.9,66,1.6,24.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-22,12.49,20.9,13.7,10.9,99.9,92.9,1.8,17.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-23,23.2,23.6,13.5,0,99.9,80.8,1.9,18.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-24,27.2,26.8,13.6,0,99.9,71.3,1.8,20.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-25,15.76,23,14.8,15.8,99.9,85.4,1.4,18.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-26,25.56,26.9,12.6,0,99.9,71.7,0.9,19.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-27,27.61,29.3,14.3,0,99.9,64.9,1.9,21.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-28,29.78,22.5,11.8,0,99.9,53.9,1.9,17.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-29,28.83,27.3,9.9,0.5,99.9,56.3,2.2,18.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-30,26.78,32.4,16,0,99.9,58.6,1.5,24.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-07-31,21.87,28,16.3,0.5,99.9,68,2,22.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-01,18.42,27.4,13.7,0.9,99.9,75.3,1.5,20.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-02,21.62,29.2,13.8,0.7,99.9,74.2,1.4,21.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-03,25.31,32.5,16.5,5.9,99.9,61.9,2,24.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-04,9.39,23.7,14.2,1.5,99.9,80.3,1.3,18.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-05,25.96,28.2,11.8,0,99.9,66.7,1.1,20,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-06,24.1,31.5,14.2,0,99.9,62,0.8,22.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-07,24.19,33,17.1,0,99.9,56.5,1.5,25.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-08,23.19,33.6,17.5,0,99.9,57.7,1.3,25.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-09,25.33,35.7,18,0,99.9,50.3,1.3,26.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-10,13.19,23.9,12.9,6.6,99.9,78.6,2.6,18.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-11,21.18,23,11,0,99.9,73.5,1.6,17,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-12,18.9,23,14.1,0,99.9,65.3,2.3,18.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-13,15.18,21.8,13,0.9,99.9,63.3,3,17.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-14,8.14,18.2,11.1,6.1,99.9,82.2,2.6,14.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-15,18.41,18.9,7.8,0.3,99.9,82.2,1.1,13.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-16,22.08,25,8.7,0,99.9,67.3,1,16.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-17,23.59,27.5,13.1,0,99.9,61.7,2.1,20.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-18,23.66,30.4,14.1,0,99.9,60,1.4,22.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-19,22.18,31.8,17.2,0,99.9,51.9,2.3,24.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-20,20.07,31.5,16.2,9.5,99.9,60.3,2.3,23.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-21,19.02,25.6,15.4,52.9,99.9,79.5,1.9,20.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-22,17.17,23.5,13.3,8.5,99.9,84.4,1.4,18.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-23,14.45,20.5,13.6,6.7,99.9,89.2,2.2,17.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-24,11.77,22.1,12.3,0.3,99.9,82.2,1.5,17.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-25,22.36,28,15.4,0,99.9,61.8,2.3,21.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-26,17.72,31,13.6,0.3,99.9,56.9,1.8,22.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-27,20.27,25.9,14.9,9.2,99.9,78.1,1.4,20.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-28,19.52,30.5,16.5,0,99.9,68,1.4,23.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-29,17.75,29.4,14,3.5,99.9,64.5,1.7,21.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-30,14.1,20.4,13.2,1.9,99.9,84.1,1.4,16.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-08-31,18.81,23.8,9.9,9.9,99.9,83.8,2.5,16.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-01,13.96,13.2,6.3,22.4,99.9,86.2,4,9.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-02,21.24,19.4,7.9,0,99.9,67.9,2.5,13.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-03,8.99,18.4,12.2,0.9,99.9,74.4,3.6,15.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-04,7.79,12.7,6.3,19.9,99.9,88.6,3.2,9.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-05,5.5,10.3,5.7,0.9,99.9,83.8,3.9,8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-06,16.33,13.6,4,0,99.9,74.3,2.2,8.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-07,18.86,20.2,2.7,0,99.9,71.1,0.9,11.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-08,5.67,15.9,8.7,1.7,99.9,88.3,1.4,12.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-09,16.65,17.6,6.9,0,99.9,80.3,0.9,12.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-10,13.72,19.9,8.8,0,99.9,81.2,1.7,14.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-11,17.99,22.6,10.6,0.5,99.9,80.8,1.2,16.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-12,6.41,16.9,11.9,0,99.9,91.2,1.5,14.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-13,15.27,21,11.5,0,99.9,79.8,1.4,16.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-14,4.43,15.5,10.9,14.8,99.9,91.6,2.5,13.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-15,12.87,18,8.8,0.5,99.9,87.7,1.2,13.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-16,18.04,20.5,8.6,0,99.9,84.4,1.5,14.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-17,17.36,19.9,7.8,0,99.9,85.2,0.9,13.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-18,16.95,20.2,6.5,0,99.9,85.5,1.2,13.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-19,13.55,18.7,5.9,0,99.9,84.9,1,12.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-20,15.52,19,7.3,0,99.9,82,0.7,13.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-21,15.39,20.9,7.1,0,99.9,83.8,1.3,14,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-22,16.31,22.8,8.3,0,99.9,78.8,2.2,15.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-23,5.2,15.8,9.7,0,99.9,91.5,1.2,12.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-24,4.52,15.1,8.9,0,99.9,95.2,0.8,12,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-25,6.18,16.2,6.6,0,99.9,95.2,1.1,11.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-26,11.86,18.6,5.8,0.3,99.9,93.6,0.8,12.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-27,16.21,22.8,6.8,0.3,99.9,76.2,1.9,14.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-28,12.44,19,7.9,3.1,99.9,88,1.8,13.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-29,1.27,11.3,10.2,15.2,99.9,99.4,2.3,10.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-09-30,1.82,12.4,10,5.4,99.9,99.4,1.8,11.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-01,5.78,15,7.8,0.5,99.9,96.9,0.7,11.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-02,10.08,15.3,7.5,0.3,99.9,94.2,1,11.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-03,4.59,12,8.9,0.3,99.9,96.2,2.4,10.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-04,4.79,13.8,8.6,3.2,99.9,87.3,6.2,11.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-05,7.73,16.9,7.7,0.3,99.9,91.5,2.9,12.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-06,9.32,15.3,8,5.8,99.9,93.7,1.4,11.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-07,5.64,11.4,8.7,2.1,99.9,96.9,1.3,10,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-08,5.95,13,8.7,0,99.9,94.8,0.9,10.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-09,9.53,14.1,8.1,3.1,99.9,88.5,1.3,11.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-10,1.59,9,5.7,1.3,99.9,96.6,3.1,7.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-11,4.87,8.6,5.8,0,99.9,91.4,1.5,7.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-12,5.7,8.7,1.5,0,99.9,83.9,2.7,5.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-13,12.91,8.1,-2,0,99.9,72,2.6,3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-14,5.86,10.7,-2.1,0.3,99.9,92.1,1.2,4.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-15,6,10.7,6.8,0,99.9,79.7,2.2,8.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-16,4.65,6.5,2.5,0.9,99.9,89.7,1.2,4.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-17,0.96,4.3,0.9,19,99.9,98.1,1.8,2.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-18,5,3.7,0,1.1,99.9,94.6,1.5,1.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-19,10.77,7.1,-0.9,0,99.9,82.4,1.7,3.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-20,4.53,7.7,-0.2,0.3,99.9,92.7,0.7,3.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-21,1.86,6.4,2.6,4,99.9,98,1.5,4.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-22,5.62,5.9,1.9,1.9,99.9,90.5,2.8,3.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-23,3.35,8.1,0.9,4,99.9,87.4,2.8,4.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-24,5.7,5.9,2.4,5.9,99.9,89.3,4.3,4.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-25,2.22,9.8,1.3,24.8,99.9,93.9,3.2,5.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-26,3.32,8.1,4,2.2,99.9,86.4,5.4,6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-27,3.2,8.5,-0.2,5.4,99.9,97.9,1.8,4.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-28,2.8,11.2,3.9,9.7,99.9,95.3,2.5,7.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-29,7.95,9.5,2.4,8.6,99.9,80.7,3.6,6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-30,5.13,6.4,0.8,0,99.9,90.2,1.5,3.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-10-31,1.94,4.4,1.7,5,99.9,97.7,0.9,3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-01,1.88,3.3,-0.1,0.3,99.9,97.5,1.3,1.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-02,1.78,5.4,1.9,0.3,99.9,98.2,1.1,3.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-03,3.44,7.7,3.4,6.3,99.9,94.5,2.1,5.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-04,0.7,8.3,1.1,3.4,99.9,98.5,1.3,4.7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-05,2.86,11,2.9,0.3,99.9,95.3,1.8,7,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-06,4.12,13.7,4.2,0.3,99.9,96.4,0.7,9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-07,6.11,13.3,0.8,0,99.9,93.6,1.5,7.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-08,1.37,7,5.1,5.6,99.9,99.2,1.7,6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-09,1.61,5.7,0.6,0,99.9,98.7,2,3.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-10,2.06,9.8,-0.1,2.1,99.9,97.2,1.8,4.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-11,0.7,9.3,5.1,17.8,99.9,94.4,3.4,7.2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-12,4.95,7,1.1,1.6,99.9,85.3,4.3,4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-13,1.55,1.9,0.2,2.3,99.9,95.4,2.4,1.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-14,4.24,4,-1.2,1.5,99.9,89.3,2.3,1.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-15,1.46,5.9,-2.6,2.5,99.9,97.7,1.8,1.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-16,1.06,7.3,2.8,14.9,99.9,99.3,2.1,5.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-17,2.13,4.2,1.7,0.7,99.9,89.2,3,3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-18,4.34,3.8,0.2,0.3,99.9,81.5,3.7,2,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-19,2.16,8.2,0.9,3.7,99.9,86.7,4,4.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-20,4.32,5,0.8,2.1,99.9,82.7,2.9,2.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-21,1.9,6.8,0,8.3,99.9,94,1.3,3.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-22,1.53,11.9,7,17.9,99.9,98.4,4.8,9.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-23,4.04,14.5,5.2,2.3,99.9,96.4,2.5,9.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-24,4.54,8.7,-2.5,0.3,99.9,98.7,1,3.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-25,2.08,9.4,-0.1,0.3,99.9,92.5,1.7,4.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-26,1.12,13.4,5.6,7,99.9,86.4,4,9.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-27,3.07,7.5,1.2,0,99.9,88.4,2.3,4.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-28,1.61,11.8,1.7,5.1,99.9,95.2,2.8,6.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-29,1.26,7.3,3,7.2,99.9,99.2,1,5.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-11-30,4.83,10.8,2.7,0,99.9,98.4,1.6,6.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-01,3.53,10.7,0.4,0,99.9,97.4,0.9,5.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-02,5.16,10.6,1.1,0,99.9,91.7,2,5.8,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-03,0.64,12.2,3.5,6.7,99.9,89.4,3.2,7.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-04,1.74,8.8,0,0.7,99.9,86.3,2.9,4.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-05,0.56,5,-1.3,15.6,99.9,99.2,1.2,1.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-06,2.39,2.3,-0.6,0,99.9,97.6,1.5,0.9,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-07,0.96,1.1,-2,6.3,99.9,95,2.2,-0.5,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-08,0.75,0.8,0,1.1,99.9,98.7,2.2,0.4,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-09,0.54,0.9,0.3,0.3,99.9,98.7,2.1,0.6,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-10,0.68,0.1,-0.6,0,99.9,98,0.3,-0.3,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1992-12-11,2,0.8,-0.9,0,99.9,96.8,0.8,-0.1,-9.9,999.9,999.9,9999.9,99.9,-99.9,-99.9,-99.9,-99.9,-99.9
